GROUP_ID,STAR_MACID,STAR_ID,VWMONITOR,IR_ID,MASTER_ID,BEACON_SLOT,COUNT,VW_RIGHTCOUNT,VW_LEFTCOUNT,MONITOR_LIST,VWRIGHT_MONITORLIST,VWLEFT_MONITORLIST,PROFILE_ID,CONTAMINATED
268,00_24_DD_00_CE_5F,492,1,1241,320214,31,2,0,0,"318589, 320214",,,5,0
269,00_24_DD_00_CE_61,493,1,1239,310899,32,2,0,0,"310899, 311245",,,4,0
270,00_24_DD_00_CE_61,493,1,1876,309208,32,2,0,0,"309208, 311146",,,5,0
271,00_24_DD_00_CE_61,493,1,1232,318361,32,2,0,0,"318346, 318361",,,4,0
272,00_24_DD_00_CE_61,493,1,1227,318360,32,2,0,0,"318356, 318360",,,5,0
273,00_24_DD_00_CE_0F,494,1,1240,318535,33,7,0,0,"308561, 318347, 318358, 318374, 318535, 320821, 321779",,,2,0
274,00_24_DD_00_CE_0F,494,1,1183,321978,33,2,0,0,"321735, 321978",,,1,0
275,00_24_DD_00_CE_0F,494,1,1187,321784,33,2,0,0,"321784, 321806",,,5,0
276,00_24_DD_00_CE_0F,494,1,1191,321737,33,2,0,0,"321733, 321737",,,4,0
277,00_24_DD_00_CE_0F,494,1,1193,320945,33,2,0,0,"320800, 320945",,,6,0
278,00_24_DD_00_CE_0F,494,1,1198,320901,33,2,0,0,"320901, 321105",,,5,0
279,00_24_DD_00_CE_0F,494,1,754,224529,33,2,0,0,"224529, 320946",,,1,0
280,00_24_DD_00_CE_12,491,1,1206,320856,30,4,0,0,"318243, 320393, 320856, 320937",,,1,0
281,00_24_DD_00_CE_12,491,1,1216,318299,30,2,0,0,"318240, 318299",,,3,0
282,00_24_DD_00_CE_12,491,1,1212,319931,30,2,0,0,"319931, 320443",,,4,0
283,00_24_DD_00_CE_12,491,1,1209,320636,30,2,0,0,"320636, 320849",,,6,0
284,00_24_DD_00_CE_12,491,1,1205,320902,30,2,0,0,"320612, 320902",,,4,0
285,00_24_DD_00_CE_12,491,1,1201,320854,30,2,0,0,"224539, 320854",,,3,0
286,00_24_DD_00_CE_12,491,1,1217,318271,30,2,0,0,"224201, 318271",,,4,0
287,00_24_DD_00_CE_12,491,1,1221,318238,30,2,0,0,"318238, 318280",,,6,0
288,00_24_DD_00_CE_61,493,1,1220,318242,32,3,0,0,"311122, 318242, 318328",,,3,0
289,00_24_DD_00_CE_F8,173,1,2071,224832,38,3,0,0,"224801, 224832, 321489",,,2,0
290,00_24_DD_00_CE_F8,173,1,2095,319421,38,3,0,0,"319421, 319499, 319512",,,1,0
291,00_24_DD_00_CE_F8,173,1,2069,225028,38,4,0,0,"225028, 225030, 318737, 355831",,,4,0
292,00_24_DD_00_CE_F8,173,1,2154,321459,38,3,0,0,"224620, 321459, 321498",,,2,0
293,00_24_DD_00_CE_CD,168,1,2148,319450,31,2,0,0,"319450, 321485",,,1,0
294,00_24_DD_00_CE_F8,173,1,2153,321471,38,2,0,0,"321471, 321552",,,3,0
295,00_24_DD_00_CF_20,174,1,2150,321551,39,16,0,0,"318862, 319416, 319435, 319467, 319582, 319624, 319626, 319630, 319637, 319791, 319878, 319891, 319917, 319923, 321483, 321551",,,6,0
296,00_24_DD_00_CE_CD,168,1,2080,224612,31,3,0,0,"224612, 319438, 319523",,,4,0
297,00_24_DD_00_CE_CD,168,1,2140,319926,31,2,0,0,"319417, 319926",,,3,0
298,00_24_DD_00_CE_CD,168,1,2138,319885,31,3,0,0,"224623, 319885, 319892",,,5,0
299,00_24_DD_00_CE_CD,168,1,2132,318842,31,2,0,0,"318842, 318844",,,2,0
300,00_24_DD_00_CE_CD,168,1,2079,224670,31,3,0,0,"224670, 318824, 318836",,,6,0
301,00_24_DD_00_CF_20,174,1,2065,224631,39,2,0,0,"224631, 225060",,,1,0
302,00_24_DD_00_CF_26,176,1,2064,224777,42,2,0,0,"224777, 319623",,,5,0
303,00_24_DD_00_CF_26,176,1,2120,319529,42,3,0,0,"223816, 319496, 319529",,,5,0
304,00_24_DD_00_CF_26,176,1,2113,319368,42,2,0,0,"319360, 319368",,,3,0
305,00_24_DD_00_CF_26,176,1,2078,224769,42,3,0,0,"224769, 319205, 354429",,,6,0
306,00_24_DD_00_CE_CD,168,1,2126,319634,31,2,0,0,"319634, 355844",,,4,0
307,00_24_DD_00_CF_26,176,1,2130,318728,42,5,0,0,"318728, 318885, 319465, 319484, 319503",,,1,0
308,00_24_DD_00_CF_22,169,1,2115,319225,32,5,0,0,"310965, 319223, 319225, 319226, 319601",,,1,0
309,00_24_DD_00_CF_22,169,1,2105,309594,32,3,0,0,"225073, 309594, 311037",,,3,0
310,00_24_DD_00_CF_22,169,1,2101,319625,32,2,0,0,"319625, 319632",,,1,0
311,00_24_DD_00_CF_22,169,1,2076,223793,32,2,0,0,"223793, 225061",,,5,0
312,00_24_DD_00_CF_22,169,1,2106,311039,32,2,0,0,"311039, 319237",,,4,0
313,00_24_DD_00_CE_F8,173,1,2091,319864,38,2,0,0,"318835, 319864",,,3,0
314,00_24_DD_00_CE_5D,509,1,775,223730,6,2,0,0,"223730, 318476",,,4,0
315,00_24_DD_00_C0_42,478,1,902,317679,13,2,0,0,"317679, 348781",,,3,0
316,00_24_DD_00_C0_42,478,1,887,317356,13,3,0,0,"224447, 317356, 317849",,,3,0
317,00_24_DD_00_C0_42,478,1,897,320501,13,2,0,0,"320428, 320501",,,4,0
318,00_24_DD_00_C0_42,478,1,905,317380,13,2,0,0,"317380, 317507",,,4,0
319,00_24_DD_00_C0_1A,475,1,908,320320,8,11,0,0,"317327, 317493, 317516, 319912, 320029, 320320, 320354, 320378, 320382, 320412, 353538",,,2,0
320,00_24_DD_00_C0_1A,475,1,862,317674,8,2,0,0,"317674, 320713",,,3,0
321,00_24_DD_00_C0_1A,475,1,869,321333,8,2,0,0,"321333, 321463",,,5,0
322,00_24_DD_00_C0_1A,475,1,873,321254,8,2,0,0,"321254, 321392",,,5,0
323,00_24_DD_00_C0_1A,475,1,871,317621,8,2,0,0,"317621, 353422",,,4,0
324,00_24_DD_00_C0_10,476,1,876,309984,9,2,0,0,"308563, 309984",,,1,0
325,00_24_DD_00_C0_10,476,1,878,309698,9,2,0,0,"308757, 309698",,,4,0
326,00_24_DD_00_C0_10,476,1,881,317485,9,2,0,0,"317474, 317485",,,5,0
327,00_24_DD_00_C0_10,476,1,883,320414,9,2,0,0,"320414, 320468",,,4,0
328,00_24_DD_00_C0_42,478,1,2163,320439,13,3,0,0,"319902, 320439, 353370",,,5,0
329,00_24_DD_00_C0_42,478,1,2160,317415,13,2,0,0,"317415, 319943",,,1,0
330,00_24_DD_00_CB_07,55,1,2178,223604,25,2,0,0,"223601, 223604",,,1,0
331,00_24_DD_00_CE_7E,497,1,2393,321160,38,2,0,0,"321154, 321160",,,1,0
332,00_24_DD_00_CE_7E,497,1,2394,321156,38,5,0,0,"318606, 321140, 321156, 321204, 321206",,,4,0
333,00_24_DD_00_CE_7D,498,1,2443,318395,39,7,0,0,"280928, 318028, 318395, 320071, 320085, 320096, 320144",,,2,0
334,00_24_DD_00_CE_7D,498,1,2444,318373,39,2,0,0,"318155, 318373",,,1,0
335,00_24_DD_00_CE_7D,498,1,2440,318413,39,2,0,0,"318387, 318413",,,5,0
336,00_24_DD_00_CE_7D,498,1,2437,321585,39,2,0,0,"318523, 321585",,,6,0
337,00_24_DD_00_CE_60,538,1,2433,320077,44,2,0,0,"320067, 320077",,,4,0
338,00_24_DD_00_CE_60,538,1,2429,310972,44,2,0,0,"310809, 310972",,,5,0
339,00_24_DD_00_CE_60,538,1,2427,310738,44,2,0,0,"310570, 310738",,,4,0
340,00_24_DD_00_CA_B6,496,1,2414,318232,37,3,0,0,"224227, 318232, 318427",,,5,0
341,00_24_DD_00_CA_B6,496,1,2412,318565,37,2,0,0,"318565, 318567",,,2,0
342,00_24_DD_00_CA_B6,496,1,2410,318578,37,3,0,0,"318375, 318417, 318578",,,6,0
343,00_24_DD_00_CA_B6,496,1,2416,318620,37,3,0,0,"311222, 318620, 321164",,,3,0
344,00_24_DD_00_CA_B6,496,1,2421,321220,37,2,0,0,"321119, 321220",,,1,0
345,00_24_DD_00_CA_B6,496,1,2424,311268,37,2,0,0,"311076, 311268",,,5,0
346,00_24_DD_00_C5_7d,440,1,1013,318110,9,12,0,0,"308538, 308712, 308716, 308767, 308928, 309076, 309519, 309742, 311293, 317801, 318011, 318110",,,1,0
347,00_24_DD_00_C5_7d,440,1,1027,309334,9,3,0,0,"309160, 309334, 309520",,,6,0
348,00_24_DD_00_C5_7d,440,1,1021,308397,9,3,0,0,"308397, 309832, 309841",,,5,0
349,00_24_DD_00_C5_7d,440,1,1018,309553,9,3,0,0,"309553, 309560, 309585",,,3,0
350,00_24_DD_00_C5_7d,440,1,1083,317777,9,3,0,0,"317777, 318051, 318101",,,4,0
351,00_24_DD_00_C5_7d,440,1,1081,317953,9,2,0,0,"317953, 318055",,,2,0
352,00_24_DD_00_C5_7d,440,1,1009,309782,9,3,0,0,"308863, 309782, 310510",,,4,0
353,00_24_DD_00_C5_D4,438,1,1067,318068,7,15,0,0,"317798, 317807, 317809, 318063, 318068, 318081, 318088, 318218, 318221, 320009, 320114, 320124, 320138, 320178, 320235",,,2,0
354,00_24_DD_00_C5_D4,438,1,986,320244,7,2,0,0,"320030, 320244",,,6,0
355,00_24_DD_00_C5_D4,438,1,1874,319978,7,3,0,0,"319975, 319978, 320027",,,5,0
356,00_24_DD_00_C5_D4,438,1,995,320153,7,3,0,0,"320153, 320167, 320189",,,3,0
357,00_24_DD_00_C5_D4,438,1,1002,317800,7,3,0,0,"317800, 317810, 317812",,,6,0
358,00_24_DD_00_C5_D4,438,1,1073,318079,7,3,0,0,"318079, 318098, 349106",,,4,0
359,00_24_DD_00_C5_D4,438,1,1065,320159,7,3,0,0,"320135, 320154, 320159",,,5,0
360,00_24_DD_00_C5_D4,438,1,1062,318066,7,3,0,0,"318060, 318066, 320338",,,6,0
361,00_24_DD_00_C5_D4,438,1,1015,318156,7,2,0,0,"318104, 318156",,,5,0
362,00_24_DD_00_C5_72,439,1,1031,320025,8,13,0,0,"317659, 317689, 318083, 318087, 318097, 320025, 321303, 321346, 321416, 321506, 321523, 321546, 321556",,,3,0
363,00_24_DD_00_C5_72,439,1,1032,320049,8,3,0,0,"320019, 320049, 321601",,,6,0
364,00_24_DD_00_C5_72,439,1,1039,321428,8,3,0,0,"321428, 321464, 321526",,,5,0
365,00_24_DD_00_C5_72,439,1,1041,318287,8,3,0,0,"311298, 318287, 321560",,,4,0
366,00_24_DD_00_C5_72,439,1,1051,317673,8,3,0,0,"317611, 317673, 317693",,,6,0
367,00_24_DD_00_C5_72,439,1,1056,321673,8,3,0,0,"317650, 321280, 321673",,,5,0
368,00_24_DD_00_C5_72,439,1,1057,318023,8,3,0,0,"318023, 318048, 318049",,,4,0
369,00_24_DD_00_CB_68,295,1,1152,311106,8,11,0,0,"308308, 308463, 310756, 310909, 310981, 311073, 311096, 311106, 311123, 311137, 311174",,,3,0
370,00_24_DD_00_CB_68,295,1,1157,311155,8,13,0,0,"308322, 308340, 308410, 308446, 308472, 308488, 308850, 309693, 309918, 310020, 310499, 310861, 311155",,,2,0
371,00_24_DD_00_CB_68,295,1,1127,308788,8,2,0,0,"308788, 309965",,,1,0
372,00_24_DD_00_CB_68,295,1,1125,310203,8,2,0,0,"308394, 310203",,,5,0
373,00_24_DD_00_CB_68,295,1,1123,308717,8,2,0,0,"308616, 308717",,,6,0
374,00_24_DD_00_CB_68,295,1,1130,309632,8,3,0,0,"309632, 309746, 309894",,,1,0
375,00_24_DD_00_CB_68,295,1,1136,310028,8,3,0,0,"308481, 310028, 310642",,,6,0
376,00_24_DD_00_CB_68,295,1,1140,309648,8,3,0,0,"308802, 309648, 310643",,,5,0
377,00_24_DD_00_CB_68,295,1,1145,308686,8,3,0,0,"308454, 308686, 309525",,,1,0
378,00_24_DD_00_CB_68,295,1,1153,310150,8,3,0,0,"308307, 308442, 310150",,,6,0
379,00_24_DD_00_CB_68,295,1,1155,310303,8,3,0,0,"309388, 309589, 310303",,,5,0
380,00_24_DD_00_CB_68,295,1,1160,311165,8,3,0,0,"309624, 309836, 311165",,,4,0
381,00_24_DD_00_CB_68,295,1,1165,310795,8,3,0,0,"308615, 310795, 310918",,,6,0
382,00_24_DD_00_CB_68,295,1,1170,309887,8,3,0,0,"308467, 309381, 309887",,,5,0
383,00_24_DD_00_CB_68,295,1,1089,308789,8,2,0,0,"308789, 309813",,,4,0
384,00_24_DD_00_CB_68,295,1,1093,309859,8,2,0,0,"308949, 309859",,,6,0
385,00_24_DD_00_CB_68,295,1,1097,308325,8,3,0,0,"308325, 309854, 311233",,,5,0
386,00_24_DD_00_CB_68,295,1,1128,309614,8,2,0,0,"224917, 309614",,,4,0
387,00_24_DD_00_CB_68,295,1,1175,308714,8,2,0,0,"308714, 309962",,,3,0
388,00_24_DD_00_CB_4B,299,1,1116,318734,14,10,0,0,"308354, 309549, 309801, 309809, 309911, 310905, 311147, 311212, 318734, 318742",,,1,0
389,00_24_DD_00_CB_4B,299,1,1180,318692,14,3,0,0,"318692, 318753, 318755",,,3,0
390,00_24_DD_00_CB_4B,299,1,1110,309800,14,3,0,0,"309800, 310026, 310626",,,4,0
391,00_24_DD_00_CB_4B,299,1,1107,310824,14,2,0,0,"310824, 318715",,,3,0
392,00_24_DD_00_CB_4B,299,1,1104,310023,14,2,0,0,"309804, 310023",,,4,0
393,00_24_DD_00_CB_4B,299,1,1102,309775,14,2,0,0,"308363, 309775",,,5,0
394,00_24_DD_00_C6_0E,397,1,2349,310320,1,4,0,0,"308782, 309847, 309992, 310320",,,3,0
395,00_24_DD_00_C6_0E,397,1,2348,308869,1,7,0,0,"308671, 308862, 308869, 309616, 309944, 310498, 311090",,,1,0
396,00_24_DD_00_C6_0C,398,1,2383,308966,2,8,0,0,"308560, 308966, 309657, 309780, 310031, 310304, 310881, 311152",,,2,0
397,00_24_DD_00_C6_0E,397,1,2168,223820,1,2,0,0,"223820, 353523",,,1,0
398,00_24_DD_00_C6_0E,397,1,2358,308441,1,2,0,0,"308441, 309704",,,2,0
399,00_24_DD_00_C6_0E,397,1,2356,310169,1,2,0,0,"308907, 310169",,,4,0
400,00_24_DD_00_C6_0E,397,1,2353,308692,1,2,0,0,"308692, 310648",,,2,0
401,00_24_DD_00_C6_0E,397,1,2351,310171,1,2,0,0,"309710, 310171",,,5,0
402,00_24_DD_00_C6_0E,397,1,2347,308939,1,2,0,0,"308914, 308939",,,2,0
403,00_24_DD_00_C6_0E,397,1,2335,310226,1,2,0,0,"308613, 310226",,,5,0
404,00_24_DD_00_C6_0E,397,1,2334,308760,1,2,0,0,"308760, 309905",,,2,0
405,00_24_DD_00_C6_0E,397,1,2390,308457,1,2,0,0,"308457, 308979",,,4,0
406,00_24_DD_00_C6_0E,397,1,2382,309825,1,2,0,0,"309825, 309829",,,6,0
407,00_24_DD_00_C6_0E,397,1,2379,308965,1,2,0,0,"308855, 308965",,,5,0
408,00_24_DD_00_C6_0E,397,1,3472,311173,1,1,0,1,311173,,310581,3,0
409,00_24_DD_00_C6_0E,397,1,2332,311216,1,2,1,0,"310117, 311216",310581,,1,0
410,00_24_DD_00_C6_0E,397,1,2375,310707,1,3,0,0,"310707, 311225, 311237",,,4,0
411,00_24_DD_00_C6_1B,401,1,2368,309464,6,3,0,0,"308792, 309464, 311206",,,3,0
412,00_24_DD_00_C6_0E,397,1,2345,310862,1,3,0,1,"310703, 310785, 310862",,311198,3,0
413,00_24_DD_00_C6_0E,397,1,2341,310799,1,3,1,0,"310687, 310799, 311028",311198,,4,0
414,00_24_DD_00_C6_1B,401,1,2366,311265,6,2,0,1,"309771, 311265",,308641,6,0
415,00_24_DD_00_C6_1B,401,1,2365,310660,6,1,1,0,310660,308641,,5,0
416,00_24_DD_00_C6_0E,397,1,2330,310874,1,2,0,0,"310874, 311102",,,6,0
417,00_24_DD_00_CF_CD,147,1,3005,310946,3,10,0,0,"308811, 310385, 310946, 310950, 311019, 311229, 320531, 320538, 320570, 320580",,,1,0
418,00_24_DD_00_CF_CD,147,1,2964,310689,3,2,0,0,"310689, 311261",,,4,0
419,00_24_DD_00_CF_CD,147,1,2965,309477,3,3,0,0,"309440, 309477, 310865",,,2,0
420,00_24_DD_00_CF_CD,147,1,2987,320569,3,3,0,0,"309107, 320569, 320587",,,4,0
421,00_24_DD_00_CF_CD,147,1,2989,320514,3,2,0,0,"320514, 320526",,,2,0
422,00_24_DD_00_CF_CD,147,1,2919,311235,3,9,0,0,"308753, 309385, 309611, 310292, 310604, 310911, 311002, 311088, 311235",,,3,0
423,00_24_DD_00_CF_CD,147,1,2920,311300,3,2,0,0,"310289, 311300",,,6,0
424,00_24_DD_00_CF_CD,147,1,2921,310752,3,2,0,0,"310428, 310752",,,5,0
425,00_24_DD_00_CF_CD,147,1,2926,310605,3,2,0,0,"310597, 310605",,,6,0
426,00_24_DD_00_CF_CD,147,1,2927,309678,3,2,0,0,"309678, 309803",,,5,0
427,00_24_DD_00_CF_CD,147,1,2957,309767,3,2,0,0,"308606, 309767",,,1,0
428,00_24_DD_00_CF_CD,147,1,2954,320508,3,5,0,0,"309545, 320303, 320432, 320508, 320592",,,2,0
429,00_24_DD_00_CF_CD,147,1,2969,311105,3,2,0,0,"310742, 311105",,,6,0
430,00_24_DD_00_CF_CD,147,1,2983,320564,3,2,0,0,"320564, 321109",,,4,0
431,00_24_DD_00_CF_CD,147,1,2982,320647,3,2,0,0,"320599, 320647",,,2,0
432,00_24_DD_00_CF_CD,147,1,2910,311231,3,2,0,0,"224882, 311231",,,4,0
433,00_24_DD_00_CF_CD,147,1,3030,310942,3,5,0,0,"310725, 310942, 310953, 311138, 311194",,,4,0
434,00_24_DD_00_CB_CE,143,1,3027,310496,45,13,0,0,"308885, 309008, 309467, 309496, 309497, 310065, 310070, 310129, 310496, 310592, 310655, 310759, 311209",,,1,0
435,00_24_DD_00_CB_CE,143,1,3007,310882,45,10,0,0,"308494, 310433, 310501, 310882, 310989, 311295, 320644, 320669, 320743, 320749",,,3,0
436,00_24_DD_00_CF_CD,147,1,3010,320745,3,2,0,0,"320717, 320745",,,6,0
437,00_24_DD_00_CF_CD,147,1,3013,320697,3,3,0,0,"320697, 320754, 320760",,,5,0
438,00_24_DD_00_CB_CE,143,1,3018,320671,45,3,0,0,"320671, 320682, 320751",,,6,0
439,00_24_DD_00_CB_CE,143,1,3021,310467,45,2,0,0,"308815, 310467",,,5,0
440,00_24_DD_00_CB_CE,143,1,2986,310793,45,2,0,0,"310793, 311264",,,4,0
441,00_24_DD_00_CB_CE,143,1,2995,311254,45,2,0,0,"310870, 311254",,,1,0
442,00_24_DD_00_CB_CE,143,1,2976,310591,45,2,0,0,"310591, 310935",,,3,0
443,00_24_DD_00_CB_CE,143,1,2974,310920,45,2,0,0,"310856, 310920",,,6,0
444,00_24_DD_00_CF_CD,147,1,2961,309821,3,2,0,0,"308336, 309821",,,5,0
445,00_24_DD_00_CB_CE,143,1,3024,308695,45,2,0,0,"308695, 311007",,,2,0
446,00_24_DD_00_CB_CE,143,1,3002,310448,45,2,0,0,"308416, 310448",,,4,0
447,00_24_DD_00_CB_CE,143,1,2947,308548,45,2,0,0,"308548, 310108",,,2,0
448,00_24_DD_00_CB_CE,143,1,2945,309463,45,2,0,0,"309463, 310896",,,4,0
449,00_24_DD_00_CB_CE,143,1,2943,309095,45,2,0,0,"309095, 309564",,,2,0
450,00_24_DD_00_CB_73,473,1,3493,349272,6,6,0,0,"298649, 348652, 348679, 349223, 349272, 354563",,,1,0
451,00_24_DD_00_CB_73,473,1,2453,349199,6,2,0,0,"349199, 349542",,,3,0
452,00_24_DD_00_CB_73,473,1,2449,349214,6,2,0,0,"348941, 349214",,,2,0
453,00_24_DD_00_CB_73,473,1,2461,349270,6,2,0,0,"349205, 349270",,,4,0
454,00_24_DD_00_CB_73,473,1,2459,349215,6,8,0,0,"349143, 349215, 349282, 353631, 354537, 354541, 354542, 354582",,,2,0
455,00_24_DD_00_CB_73,473,1,2469,353696,6,3,0,0,"353660, 353671, 353696",,,6,0
456,00_24_DD_00_CB_73,473,1,2468,353623,6,2,0,0,"353605, 353623",,,3,0
457,00_24_DD_00_CB_34,470,1,2474,353672,2,2,0,0,"353672, 354939",,,4,0
458,00_24_DD_00_CB_73,473,1,2477,354954,6,2,0,0,"353318, 354954",,,5,0
459,00_24_DD_00_CB_73,473,1,2478,353314,6,2,0,0,"353306, 353314",,,4,0
460,00_24_DD_00_CB_73,473,1,2481,353319,6,2,0,0,"353310, 353319",,,3,0
461,00_24_DD_00_CB_73,473,1,2489,354562,6,2,0,0,"354543, 354562",,,3,0
462,00_24_DD_00_CB_73,473,1,2475,353328,6,5,0,0,"353307, 353325, 353328, 353682, 354564",,,1,0
463,00_24_DD_00_C5_B8,460,1,975,317784,37,11,0,0,"309109, 309776, 310994, 311023, 317784, 317853, 317887, 317976, 320253, 320345, 320363",,,2,0
464,00_24_DD_00_C0_62,462,1,920,320292,39,10,0,0,"308342, 308345, 308527, 308541, 308882, 309277, 309286, 309441, 320292, 353416",,,1,0
465,00_24_DD_00_C5_B8,460,1,935,309273,37,3,0,0,"298748, 309273, 309574",,,5,0
466,00_24_DD_00_C5_B8,460,1,929,308677,37,7,0,0,"308677, 309061, 309201, 309297, 309793, 310313, 320307",,,3,0
467,00_24_DD_00_C0_62,462,1,969,308554,39,2,0,0,"308554, 308945",,,6,0
468,00_24_DD_00_C0_62,462,1,972,309563,39,2,0,0,"309563, 310166",,,2,0
469,00_24_DD_00_C0_62,462,1,941,310133,39,6,0,0,"308362, 308611, 308847, 310133, 310180, 310324",,,6,0
470,00_24_DD_00_C5_B8,460,1,938,309138,37,2,0,0,"309138, 310231",,,5,0
471,00_24_DD_00_C5_B8,460,1,958,310277,37,2,0,0,"309081, 310277",,,4,0
472,00_24_DD_00_C5_B8,460,1,928,309717,37,4,0,0,"308610, 309696, 309717, 309807",,,4,0
473,00_24_DD_00_C5_B8,460,1,934,308409,37,2,0,0,"308409, 309866",,,1,0
474,00_24_DD_00_C0_4D,466,1,967,309486,44,3,0,0,"298452, 308925, 309486",,,3,0
475,00_24_DD_00_C0_42,478,1,2159,310181,13,4,0,0,"308790, 309384, 310021, 310181",,,4,0
476,00_24_DD_00_C0_42,478,1,3479,317787,13,6,0,0,"317787, 317827, 317837, 317842, 317848, 317850",,,6,0
477,00_24_DD_00_CE_7D,498,1,3569,354469,39,2,0,0,"354469, 355001",,,5,0
478,00_24_DD_00_CB_1F,474,1,3452,320981,7,2,0,0,"224383, 320981",,,4,0
479,00_24_DD_00_CB_1F,474,1,2206,223999,7,2,0,0,"223999, 320957",,,5,0
480,00_24_DD_00_CB_1F,474,1,3456,320968,7,2,0,0,"299081, 320968",,,4,0
481,00_24_DD_00_CB_1F,474,1,3448,321088,7,2,0,0,"299014, 321088",,,5,0
482,00_24_DD_00_C5_7d,440,1,1005,317792,9,2,0,0,"317792, 353421",,,6,0
483,00_24_DD_00_C5_7d,440,1,1084,318038,9,2,0,0,"318038, 353378",,,6,0
484,00_24_DD_00_C5_72,439,1,1077,318129,8,2,0,0,"318129, 353376",,,4,0
485,00_24_DD_00_C5_7d,440,1,728,223946,9,2,0,0,"223946, 318061",,,2,0
486,00_24_DD_00_CB_71,291,1,2751,318429,3,4,0,0,"318429, 318483, 319422, 320585",,,1,0
487,00_24_DD_00_CB_71,291,1,2780,320589,3,3,0,0,"320364, 320589, 321678",,,6,0
488,00_24_DD_00_CB_71,291,1,2803,348834,3,8,0,0,"348543, 348549, 348834, 348898, 349968, 353585, 353699, 355019",,,2,0
489,00_24_DD_00_CB_71,291,1,2750,318414,3,2,0,0,"318414, 318440",,,3,0
490,00_24_DD_00_CB_71,291,1,2760,318432,3,2,0,0,"318432, 320600",,,4,0
491,00_24_DD_00_CB_71,291,1,2756,318448,3,2,0,0,"318396, 318448",,,2,0
492,00_24_DD_00_CB_71,291,1,2763,319867,3,2,0,0,"319867, 320544",,,5,0
493,00_24_DD_00_CB_91,293,1,2767,319807,6,2,0,0,"319807, 320516",,,3,0
494,00_24_DD_00_CB_91,293,1,2770,321754,6,2,0,0,"321688, 321754",,,4,0
495,00_24_DD_00_CB_71,291,1,2772,348536,3,2,0,0,"348302, 348536",,,5,0
496,00_24_DD_00_CB_71,291,1,2777,321691,3,2,0,0,"321659, 321691",,,1,0
497,00_24_DD_00_CB_91,293,1,2822,321840,6,3,0,0,"321794, 321820, 321840",,,6,0
498,00_24_DD_00_CB_91,293,1,2818,353588,6,2,0,0,"353588, 353598",,,5,0
499,00_24_DD_00_CB_91,293,1,2813,348534,6,2,0,0,"348534, 348554",,,4,0
500,00_24_DD_00_CB_91,293,1,2809,348844,6,2,0,0,"348844, 348913",,,5,0
501,00_24_DD_00_CB_91,293,1,2808,321438,6,2,0,0,"318418, 321438",,,4,0
502,00_24_DD_00_CB_91,293,1,2507,348770,6,2,0,0,"348525, 348770",,,6,0
503,00_24_DD_00_CB_91,293,1,2785,320359,6,2,0,0,"320294, 320359",,,2,0
504,00_24_DD_00_CC_3D,289,1,2800,348884,1,2,0,0,"348872, 348884",,,4,0
505,00_24_DD_00_CB_91,293,1,2577,348761,6,2,0,0,"348761, 348882",,,5,0
506,00_24_DD_00_CC_3D,289,1,2793,321550,1,2,0,0,"321462, 321550",,,4,0
507,00_24_DD_00_CC_3D,289,1,2790,321534,1,3,0,0,"321418, 321534, 321561",,,1,0
508,00_24_DD_00_CC_3D,289,1,2787,321530,1,3,0,0,"320333, 320361, 321530",,,3,0
509,00_24_DD_00_CC_3D,289,1,2786,320296,1,2,0,0,"299029, 320296",,,5,0
510,00_24_DD_00_CC_27,259,1,2229,223884,8,4,0,0,"223884, 321805, 321937, 322018",,,1,0
511,00_24_DD_00_CC_27,259,1,2832,321432,8,7,0,0,"310849, 318831, 318838, 319419, 321432, 321795, 322023",,,2,0
512,00_24_DD_00_CC_27,259,1,2838,348720,8,2,0,0,"348119, 348720",,,4,0
513,00_24_DD_00_CC_27,259,1,2841,319519,8,2,0,0,"319515, 319519",,,6,0
514,00_24_DD_00_CC_27,259,1,2833,321780,8,2,0,0,"320388, 321780",,,2,0
515,00_24_DD_00_CC_27,259,1,2847,321823,8,2,0,0,"319510, 321823",,,2,0
516,00_24_DD_00_CC_27,259,1,2850,318827,8,2,0,0,"318827, 318853",,,3,0
517,00_24_DD_00_CC_27,259,1,2853,321833,8,2,0,0,"321793, 321833",,,4,0
518,00_24_DD_00_CC_27,259,1,2858,321826,8,2,0,0,"321813, 321826",,,3,0
519,00_24_DD_00_CC_27,259,1,2855,318861,8,2,0,0,"318861, 319525",,,5,0
520,00_24_DD_00_CC_27,259,1,2908,319504,8,3,0,0,"319423, 319504, 319633",,,3,0
521,00_24_DD_00_CC_27,259,1,2905,319780,8,2,0,0,"319780, 319872",,,1,0
522,00_24_DD_00_CC_27,259,1,2901,311303,8,2,0,0,"311303, 318781",,,4,0
523,00_24_DD_00_CC_27,259,1,2897,311203,8,2,0,0,"310045, 311203",,,6,0
524,00_24_DD_00_CC_27,259,1,2894,310586,8,2,0,0,"310586, 310916",,,4,0
525,00_24_DD_00_CC_27,259,1,2890,310957,8,2,0,0,"310929, 310957",,,5,0
526,00_24_DD_00_CC_27,259,1,2865,318873,8,3,0,0,"318873, 321425, 321447",,,6,0
527,00_24_DD_00_CC_27,259,1,2864,321375,8,2,0,0,"321375, 321431",,,2,0
528,00_24_DD_00_CC_45,257,1,3580,317377,6,3,0,0,"224208, 317377, 321339",,,5,0
529,00_24_DD_00_CC_45,257,1,2883,320492,6,2,0,0,"319646, 320492",,,1,0
