SNo, Status, Count, Version, PowerLevelRight, ProfileRight, Name, MonitorId, IRIdRight, IRIdVWLeft, Self Noise, AStar, Part, Rssi, Star, Pkts Upgraded, Upgrade Status, MonitorType, LocationCnt, TriggerCnt, SuperSyncTrigger, SuperSyncFrequency, IRProfile, Star MacId, Noise Level, AStar MacId, ProfileVWLeft, Super Sync, Time, Idx, RootCause, Master/Slave, PowerLevelVWLeft, SpecialBeaconMissed, BeaconReceiveCount, SuperSyncSlot, TriggerCountForIRNotRecv/DIM TriggerCount, LBI, LBI Value, Retry, Cycle Count
733, ,7788, M.12.1.6, Low,2, 1300A11 H,263648,109,, No,547,1,-50,547, , , VW - 900 MHZ,1640,, No, Frequency Range 1, 3 secs, 00:24:DD:00:C1:C4, High, 00:24:DD:00:C1:C4, , Super Sync ON,44270.63194,12, , Master, ,,11698304, , , No,1023,1,12
734, ,7792, M.12.1.11, Medium,1, ,351639,1186,, No,190,1,-59,62, , , VW - 900 MHZ,1825,, No, Frequency Range 1, 3 secs, 00:24:DD:00:CB:9B, Medium, 00:24:DD:00:CB:58, , Super Sync OFF,44270.63264,10, , Master, ,,6305025, , , No,747,1,14
735, ,7813, M.12.1.6, Medium,1, ,317758,3069,, No,195,1,-69,537, , , VW - 900 MHZ,1596,, No, Frequency Range 1, 3 secs, 00:24:DD:00:CB:82, Medium, 00:24:DD:00:CC:60, , Super Sync ON,44270.63264,5, , Master, ,,7935312, , , No,513,1,21
736, ,7934, M.12.1.12, Medium,2, ,555870,2127,, No,448,1,-56,448, , , VW - 900 MHZ,83003,4, Yes, Frequency Range 1, 3 secs, 00:24:DD:00:BE:87, Medium, 00:24:DD:00:BE:87, , Super Sync OFF,44270.63403,11, , Master, ,,2332041, , , No,1023,1,61
737, ,7782, M.3.1.20, Medium,2, ,314353,970,, No,272,1,-75,272, , , Monitor,25827,, No, Frequency Range 1, 3 secs, 00:24:DD:00:BF:65, Medium, 00:24:DD:00:BF:65, , Super Sync OFF,44270.63194,15, , Master, ,,5932050, , , No,762,1,10
738, ,7786, M.12.1.11, Low,3, ,350944,1278,, No,71,1,-72,71, , , VW - 900 MHZ,1778,, No, Frequency Range 1, 3 secs, 00:24:DD:00:CB:05, Medium, 00:24:DD:00:CB:05, , Super Sync OFF,44270.63194,1, , Master, ,,6182081, , , No,749,3,12
739, ,7939, M.3.1.14, Medium,4, ,224273,2199,, No,458,1,-72,437, , , Monitor,11121,4, No, Frequency Range 1, 3 secs, 00:24:DD:00:CE:5B, Medium, 00:24:DD:00:CB:51, , Super Sync OFF,44270.63403,12, , Master, ,,7892452, , , No,765,3,63
740, ,7793, M.12.11.1, Medium,3, ,443721,3046,, No,483,1,-63,482, , , VW - 900 MHZ,1155,278, No, Frequency Range 1, 3 secs, 00:24:DD:00:BF:26, Medium, 00:24:DD:00:C2:80, , Super Sync OFF,44270.63264,2, , Master, ,,5374747, , , No,743,1,14
741, ,7929, M.12.1.12, Medium,2, ,555794,2070,, No,287,1,-61,287, , , VW - 900 MHZ,111831,31, Yes, Frequency Range 1, 3 secs, 00:24:DD:00:C0:8F, Medium, 00:24:DD:00:C0:8F, , Super Sync OFF,44270.63403,13, , Master, ,,2242882, , , No,1023,1,59
742, ,7780, M.3.1.20, Medium,6, ,314994,787,, No,16,1,-85,16, , , Monitor,10898,, No, Frequency Range 1, 3 secs, 00:24:DD:00:CE:79, Medium, 00:24:DD:00:CE:79, , Super Sync OFF,44270.63194,6, , Master, ,,6539974, , , No,764,1,9
743, ,7786, M.12.1.12, Medium,1, ,281381,3936,, No,179,2,-53,178, , , VW - 900 MHZ,1269,3, No, Frequency Range 1, 3 secs, 00:24:DD:00:CB:8A, Medium, 00:24:DD:00:CB:4F, , Super Sync ON,44270.63194,15, , Master, ,201050,7248893, , , No,747,1,12
744, ,7793, M.12.11.1, Medium,2, ,433879,1024,, No,267,1,-61,267, , , VW - 900 MHZ,1214,147, No, Frequency Range 1, 3 secs, 00:24:DD:00:BD:9D, Medium, 00:24:DD:00:BD:9D, , Super Sync ON,44270.63264,3, , Master, ,202921,6402361, , , No,750,1,14
745, ,7803, M.12.1.12, Medium,2, ,554509,121,, No,231,1,-57,254, , , VW - 900 MHZ,9595,, Yes, Frequency Range 1, 3 secs, 00:24:DD:00:C0:4A, Medium, 00:24:DD:00:C0:2F, , Super Sync OFF,44270.63264,9, , Master, ,,2897600, , , No,1023,1,17
746, ,7791, M.12.1.12, Medium,6, ,392705,3357,, No,253,1,-47,253, , , VW - 900 MHZ,2871,70, No, Frequency Range 1, 3 secs, 00:24:DD:00:C0:56, Medium, 00:24:DD:00:C0:56, , Super Sync ON,44270.63264,13, , Master, ,25641,5249868, , , No,1023,2,13
747, ,7793, M.12.1.11, Medium,3, ,349977,1916,, No,154,1,-63,149, , , VW - 900 MHZ,1491,17, No, Frequency Range 1, 3 secs, 00:24:DD:00:CE:1F, Medium, 00:24:DD:00:CE:1D, , Super Sync ON,44270.63264,2, , Master, ,11972,7887903, , , No,741,2,14
748, ,7784, M.12.1.12, Medium,2, ,308826,1481,, No,524,2,-76,524, , , VW - 900 MHZ,2579,6, No, Frequency Range 1, 3 secs, 00:24:DD:00:CB:33, Medium, 00:24:DD:00:CB:33, , Super Sync ON,44270.63194,4, , Master, ,29689,8161535, , , No,739,2,11
749, ,7796, M.12.1.12, Medium,3, ,318592,1391,, No,515,2,-72,515, , , VW - 900 MHZ,1132,, Yes, Frequency Range 1, 3 secs, 00:24:DD:00:CB:AE, Medium, 00:24:DD:00:CB:AE, , Super Sync ON,44270.63264,11, , Master, ,327432,8161611, , , No,746,1,15
750, ,7790, M.12.1.12, Low,2, 1300A10 H,263594,109,, No,547,2,-43,550, , , VW - 900 MHZ,4147,7, No, Frequency Range 1, 3 secs, 00:24:DD:00:C5:63, High, 00:24:DD:00:C1:C4, , Super Sync ON,44270.63264,12, , Master, ,387052,11002539, , , No,1023,2,13
751, ,7784, M.3.1.20, Medium,5, ,317041,611,, No,21,1,-57,21, , , Monitor,10965,2, No, Frequency Range 1, 3 secs, 00:24:DD:00:C8:BC, Medium, 00:24:DD:00:C8:BC, , Super Sync OFF,44270.63194,6, , Master, ,,6583009, , , No,761,1,11
752, ,7922, M.12.1.11, Low,6, ,353118,1316,, No,88,1,-66,88, , , VW - 900 MHZ,2657,5, Yes, Frequency Range 1, 3 secs, 00:24:DD:00:CB:72, Medium, 00:24:DD:00:CB:72, , Super Sync ON,44270.63403,4, , Master, ,4010,6384968, , , No,744,1,57
753, ,7781, M.12.1.12, Medium,3, ,553941,50,, No,232,1,-63,255, , , VW - 900 MHZ,4944,, No, Frequency Range 1, 3 secs, 00:24:DD:00:C3:63, Medium, 00:24:DD:00:C0:1B, , Super Sync OFF,44270.63194,3, , Master, ,,2952513, , , No,1023,1,10
754, ,7783, M.12.1.11, Medium,5, ,351776,3795,, No,129,1,-89,195, , , VW - 900 MHZ,3783,, No, Frequency Range 1, 3 secs, 00:24:DD:00:CC:60, Medium, 00:24:DD:00:CB:A1, , Super Sync ON,44270.63194,8, , Master, ,142023,7193631, , , No,743,1,11
755, ,7783, M.12.1.12, Medium,4, ,392448,2556,, No,415,1,-63,413, , , VW - 900 MHZ,64812,, No, Frequency Range 1, 3 secs, 00:24:DD:00:CA:F2, Medium, 00:24:DD:00:CA:E4, , Super Sync OFF,44270.63194,7, , Master, ,,2738787, , , No,1023,1,11
756, ,7789, M.12.1.11, Medium,4, ,350548,3858,, No,74,1,-59,74, , , VW - 900 MHZ,2515,22, No, Frequency Range 1, 3 secs, 00:24:DD:00:CB:2E, High, 00:24:DD:00:CB:2E, , Super Sync ON,44270.63264,3, , Master, ,12011,6183893, , , No,751,1,13
757, ,7787, M.12.1.6, Low,2, 930 H2,281006,381,, No,359,1,-45,356, , , VW - 900 MHZ,1086,, No, Frequency Range 1, 3 secs, 00:24:DD:00:C5:18, High, 00:24:DD:00:C5:2C, , Super Sync ON,44270.63194,12, , Master, ,,11321435, , , No,740,3,12
758, ,7784, M.12.1.6, Medium,3, ,293911,262,, No,204,1,-73,213, , , VW - 900 MHZ,1110,, No, Frequency Range 1, 3 secs, 00:24:DD:00:CA:D0, Medium, 00:24:DD:00:C0:50, , Super Sync OFF,44270.63194,7, , Master, ,,6699579, , , No,1023,1,11
759, ,7814, M.3.1.20, Medium,1, ,298546,3717,, No,124,1,-75,124, , , Monitor,16279,33, No, Frequency Range 1, 3 secs, 00:24:DD:00:CB:7E, Medium, 00:24:DD:00:CB:7E, , Super Sync OFF,44270.63264,0, , Master, ,,7186976, , , No,761,1,21
760, ,7790, M.12.1.12, Medium,3, ,320167,995,, No,438,2,-81,417, , , VW - 900 MHZ,4483,, No, Frequency Range 1, 3 secs, 00:24:DD:00:C6:12, Medium, 00:24:DD:00:C5:D4, , Super Sync ON,44270.63264,11, , Master, ,102181,8161196, , , Yes,661,2,13
761, ,7784, M.12.1.11, Medium,6, ,353512,104,, No,393,1,-71,393, , , VW - 900 MHZ,15083,2, Yes, Frequency Range 1, 3 secs, 00:24:DD:00:CA:E6, Medium, 00:24:DD:00:CA:E6, , Super Sync OFF,44270.63194,10, , Master, ,,6410933, , , No,752,1,11
762, ,7792, M.12.1.12, Medium,3, ,319460,1478,, No,519,2,-67,519, , , VW - 900 MHZ,1363,29, No, Frequency Range 1, 3 secs, 00:24:DD:00:CB:27, Medium, 00:24:DD:00:CB:27, , Super Sync ON,44270.63264,0, , Master, ,510052,7632446, , , No,740,1,14
763, ,7784, M.12.1.12, Medium,2, ,429190,2774,, No,307,1,-55,316, , , VW - 900 MHZ,3809,1, No, Frequency Range 1, 3 secs, 00:24:DD:00:C7:E8, Medium, 00:24:DD:00:C8:97, , Super Sync ON,44270.63194,4, , Master, ,53003,5683417, , , No,745,2,11
764, ,7791, M.3.1.20, Medium,3, ,315508,927,, No,119,1,-63,119, , , Monitor,11931,, No, Frequency Range 1, 3 secs, 00:24:DD:00:C0:52, Medium, 00:24:DD:00:C0:52, , Super Sync ON,44270.63264,3, , Master, ,388427,6163588, , , No,764,1,13
765, ,7910, M.12.1.12, Medium,1, ,430484,477,, No,370,1,-57,370, , , VW - 900 MHZ,4840,2, Yes, Frequency Range 1, 3 secs, 00:24:DD:00:BD:99, Medium, 00:24:DD:00:BD:99, , Super Sync ON,44270.63403,10, , Master, ,150261,6696265, , , No,745,1,53
766, ,7789, M.12.1.11, Custom Powerlevel,5, ,352933,3701,3754, Yes,585,1,-43,585, , , VW - 900 MHZ,1209,9, No, Frequency Range 1, 3 secs, 00:24:DD:00:C5:88, Low, 00:24:DD:00:C5:88, 4]-D Profile, Super Sync ON,44270.63264,9, , Master, Custom Powerlevel,102686,5911141, , , No,751,1,13
767, ,7793, M.3.1.20, Medium High,2, ,224980,1910,, No,154,2,-73,152, , , Monitor,11740,31, No, Frequency Range 1, 3 secs, 00:24:DD:00:CE:37, Low, 00:24:DD:00:CE:1D, , Super Sync ON,44270.63264,7, , Master, ,111255,8058114, , , No,542,2,14
768, ,7784, M.3.1.20, Medium,6, ,225035,3679,, No,199,2,-70,195, , , Monitor,10998,, No, Frequency Range 1, 3 secs, 00:24:DD:00:CC:60, Medium, 00:24:DD:00:CB:7D, , Super Sync OFF,44270.63194,13, , Master, ,18,7894835, , , No,766,1,11
769, ,7783, M.3.1.20, Medium,5, ,223758,2166,, No,421,2,-83,421, , , Monitor,17212,13, No, Frequency Range 1, 3 secs, 00:24:DD:00:C6:26, Low, 00:24:DD:00:C6:26, , Super Sync OFF,44270.63194,3, , Master, ,,7521363, , , No,767,1,11
770, ,7786, M.12.1.6, Medium,6, ,318398,2446,, No,538,1,-69,494, , , VW - 900 MHZ,1666,, No, Frequency Range 1, 3 secs, 00:24:DD:00:CE:0F, Medium, 00:24:DD:00:CE:60, , Super Sync OFF,44270.63194,6, , Master, ,,7932513, , , No,744,2,12
771, ,7787, M.12.11.1, Medium,6, ,436386,2401,, No,285,1,-69,285, , , VW - 900 MHZ,10694,16857, No, Frequency Range 1, 3 secs, 00:24:DD:00:C0:AE, Medium, 00:24:DD:00:C0:AE, , Super Sync OFF,44270.63194,12, , Master, ,,4908674, , , No,747,3,12
772, ,7790, M.12.1.12, Medium,6, ,317812,1002,, No,438,2,-46,438, , , VW - 900 MHZ,1455,86, No, Frequency Range 1, 3 secs, 00:24:DD:00:C5:D4, Medium, 00:24:DD:00:C5:D4, , Super Sync ON,44270.63264,15, , Master, ,202814,8159738, , , Yes,627,1,13
773, ,7913, M.12.1.12, Low,4, ,309845,2014,, Yes,154,2,-57,152, , , VW - 900 MHZ,4417,21, Yes, Frequency Range 1, 3 secs, 00:24:DD:00:CE:37, Low, 00:24:DD:00:CE:1D, , Super Sync ON,44270.63403,13, , Master, ,272794,8097928, , , Yes,545,1,54
774, ,7869, M.12.11.1, Medium,2, ,432925,2491,, No,323,1,-62,323, , , VW - 900 MHZ,4928,4611, No, Frequency Range 1, 3 secs, 00:24:DD:00:C7:03, Medium, 00:24:DD:00:C7:03, , Super Sync OFF,44270.63333,12, , Master, ,,5560010, , , No,750,1,39
775, ,7793, M.12.1.12, Medium,2, ,393147,2162,, No,447,1,-50,556, , , VW - 900 MHZ,51436,15, No, Frequency Range 1, 3 secs, 00:24:DD:00:CF:4B, Medium, 00:24:DD:00:C0:BD, , Super Sync OFF,44270.63264,9, , Master, ,,2779144, , , No,1023,1,14
776, ,7919, M.3.1.20, Low,5, 829 R,224015,115,, No,325,2,-82,325, , , Monitor,70607,101, Yes, Frequency Range 1, 3 secs, 00:24:DD:00:C7:04, Low, 00:24:DD:00:C7:04, , Super Sync OFF,44270.63403,9, , Master, ,,9529143, , , No,762,3,56
777, ,7790, M.12.1.12, Medium,5, ,320159,1065,, No,438,2,-77,439, , , VW - 900 MHZ,2058,, No, Frequency Range 1, 3 secs, 00:24:DD:00:C5:72, Medium, 00:24:DD:00:C5:D4, , Super Sync ON,44270.63264,9, , Master, ,34693,8190827, , , Yes,659,2,13
778, ,7792, M.3.1.20, Low,3, ,224850,1745,, No,228,1,-85,251, , , Monitor,10945,, No, Frequency Range 1, 3 secs, 00:24:DD:00:C4:A5, Low, 00:24:DD:00:C0:20, , Super Sync OFF,44270.63264,15, , Master, ,,6141900, , , No,763,1,14
779, ,7870, M.12.1.12, Medium,2, ,317492,888,, No,471,2,-87,479, , , VW - 900 MHZ,24541,, Yes, Frequency Range 1, 3 secs, 00:24:DD:00:C0:1C, Medium, 00:24:DD:00:CB:8F, , Super Sync OFF,44270.63333,15, , Master, ,,7600658, , , No,732,1,40
780, ,7788, M.12.1.12, Medium,3, ,308375,971,, No,462,2,-75,462, , , VW - 900 MHZ,5661,, No, Frequency Range 1, 3 secs, 00:24:DD:00:C0:62, Medium, 00:24:DD:00:C0:62, , Super Sync OFF,44270.63194,5, , Master, ,,8056553, , , No,740,3,12
781, ,7826, M.12.11.1, Low,2, ,434402,1811,, No,407,1,-66,407, , , VW - 900 MHZ,20611,27751, No, Frequency Range 1, 3 secs, 00:24:DD:00:BF:D9, Medium, 00:24:DD:00:BF:D9, , Super Sync ON,44270.63264,7, , Master, ,133703,5802830, , , No,742,1,25
782, ,7786, M.3.1.20, Medium,1, ,297838,1983,, No,533,1,-69,35, , , Monitor,11159,, No, Frequency Range 1, 3 secs, 00:24:DD:00:C0:B5, Medium, 00:24:DD:00:C0:29, , Super Sync OFF,44270.63194,10, , Master, ,,5694205, , , No,766,1,11
783, ,7789, M.12.1.11, Medium,2, ,353569,1289,, No,577,1,-94,110, , , VW - 900 MHZ,7241,18, No, Frequency Range 1, 3 secs, 00:24:DD:00:CF:59, Medium, 00:24:DD:00:CB:0E, , Super Sync ON,44270.63264,2, , Master, ,14171,6246408, , , No,743,1,13
784, ,7786, M.12.1.12, Medium,3, ,308754,950,, No,464,2,-56,462, , , VW - 900 MHZ,4540,, No, Frequency Range 1, 3 secs, 00:24:DD:00:C0:62, Medium, 00:24:DD:00:C5:A1, , Super Sync OFF,44270.63194,10, , Master, ,,8096905, , , No,742,1,12
785, ,7789, M.12.1.10, Custom Powerlevel,1, 041FB,223244,83,, No,6,1,-60,6, , , VW - 900 MHZ,1039,3, No, Frequency Range 1, 3 secs, 00:24:DD:00:C2:6E, High, 00:24:DD:00:C2:6E, , Super Sync ON,44270.63264,7, , Master, ,251288,11931273, , , No,734,1,13
786, ,7788, M.12.1.6, Medium,5, ,318848,2903,, No,260,1,-46,260, , , VW - 900 MHZ,1145,, No, Frequency Range 1, 3 secs, 00:24:DD:00:CC:3F, Medium, 00:24:DD:00:CC:3F, , Super Sync OFF,44270.63194,8, , Master, ,,7770048, , , No,741,1,12
787, ,7836, M.12.1.12, Medium,4, ,309782,1009,, No,440,2,-47,440, , , VW - 900 MHZ,10355,28, Yes, Frequency Range 1, 3 secs, 00:24:DD:00:C5:7D, Medium, 00:24:DD:00:C5:7D, , Super Sync ON,44270.63264,12, , Master, ,202070,7551528, , , No,738,1,28
788, ,7832, M.12.1.6, Medium,5, ,317947,3116,, No,191,1,-40,191, , , VW - 900 MHZ,1026,, No, Frequency Range 1, 3 secs, 00:24:DD:00:CB:8E, Medium, 00:24:DD:00:CB:8E, , Super Sync ON,44270.63264,0, , Master, ,,7946395, , , No,691,1,27
789, ,7783, M.12.1.12, Medium,4, ,430483,444,, No,241,1,-60,241, , , VW - 900 MHZ,16577,2, No, Frequency Range 1, 3 secs, 00:24:DD:00:C7:FA, Medium, 00:24:DD:00:C7:FA, , Super Sync OFF,44270.63194,0, , Master, ,,6378160, , , No,746,1,11
790, ,7817, M.12.1.6, Medium,2, ,320102,3095,, No,191,1,-32,194, , , VW - 900 MHZ,1143,, No, Frequency Range 1, 3 secs, 00:24:DD:00:CB:65, Medium, 00:24:DD:00:CB:8E, , Super Sync ON,44270.63264,0, , Master, ,,7925408, , , No,734,1,22
791, ,7786, M.12.1.6, Medium,2, ,312293,997,, No,178,1,-57,178, , , VW - 900 MHZ,2466,, No, Frequency Range 1, 3 secs, 00:24:DD:00:CB:8A, Medium, 00:24:DD:00:CB:8A, , Super Sync OFF,44270.63194,8, , Master, ,,7186055, , , No,752,2,12
792, ,7789, M.12.1.11, Medium,6, ,354538,2490,, No,473,1,-75,473, , , VW - 900 MHZ,1134,, No, Frequency Range 1, 3 secs, 00:24:DD:00:CB:73, Medium, 00:24:DD:00:CB:73, , Super Sync OFF,44270.63264,14, , Master, ,,7929264, , , No,746,1,13
793, ,7793, M.12.1.12, Medium,3, ,392633,2255,, No,447,1,-42,447, , , VW - 900 MHZ,7748,2, No, Frequency Range 1, 3 secs, 00:24:DD:00:C0:BD, Medium, 00:24:DD:00:C0:BD, , Super Sync OFF,44270.63264,6, , Master, ,,3214565, , , No,1023,1,14
794, ,7790, M.12.1.12, Low,6, ,263593,575,, No,547,2,-52,550, , , VW - 900 MHZ,2111,, No, Frequency Range 1, 3 secs, 00:24:DD:00:C5:63, High, 00:24:DD:00:C1:C4, , Super Sync OFF,44270.63264,2, , Master, ,,11423662, , , No,1023,1,13
795, ,7790, M.12.1.11, Custom Powerlevel,1, ,353312,3782,, Yes,585,1,-44,585, , , VW - 900 MHZ,1218,, No, Frequency Range 1, 3 secs, 00:24:DD:00:C5:88, Low, 00:24:DD:00:C5:88, , Super Sync ON,44270.63264,12, , Master, ,16481,5899528, , , No,741,1,13
796, ,7793, M.12.11.1, Medium,1, ,433753,1078,, No,267,1,-41,267, , , VW - 900 MHZ,3436,2727, No, Frequency Range 1, 3 secs, 00:24:DD:00:BD:9D, Medium, 00:24:DD:00:BD:9D, , Super Sync ON,44270.63264,4, , Master, ,203453,6297530, , , No,743,1,14
797, ,7790, M.12.1.11, Custom Powerlevel,5, ,357110,3686,3847, Yes,585,1,-57,585, , , VW - 900 MHZ,1206,2, No, Frequency Range 1, 3 secs, 00:24:DD:00:C5:88, Low, 00:24:DD:00:C5:88, 6]-F Profile, Super Sync ON,44270.63264,10, , Master, Custom Powerlevel,106405,5920528, , , No,743,1,13
798, ,7780, M.3.1.20, Low,2, ,225043,1751,, No,232,1,-86,142, , , Monitor,11331,, No, Frequency Range 1, 3 secs, 00:24:DD:00:CE:34, Low, 00:24:DD:00:C0:1B, , Super Sync OFF,44270.63194,7, , Master, ,,6105539, , , No,765,1,10
799, ,7789, M.12.1.11, Low,5, ,352098,1810,, No,77,1,-60,77, , , VW - 900 MHZ,3309,19, No, Frequency Range 1, 3 secs, 00:24:DD:00:CB:C9, Medium, 00:24:DD:00:CB:C9, , Super Sync OFF,44270.63264,1, , Master, ,,5840332, , , No,753,1,13
800, ,7781, M.12.1.12, Medium,3, ,392831,2420,, No,412,1,-66,416, , , VW - 900 MHZ,3425,2, No, Frequency Range 1, 3 secs, 00:24:DD:00:CB:1B, Medium, 00:24:DD:00:CB:75, , Super Sync ON,44270.63194,13, , Master, ,33765,3420682, , , No,1023,1,10
801, ,7789, M.12.1.11, Medium,5, ,350940,1290,, No,74,1,-68,74, , , VW - 900 MHZ,3221,, No, Frequency Range 1, 3 secs, 00:24:DD:00:CB:2E, Medium, 00:24:DD:00:CB:2E, , Super Sync ON,44270.63264,15, , Master, ,26387,6180765, , , No,757,1,13
802, ,7783, M.3.1.20, Medium,6, ,224395,781,, No,23,1,-75,23, , , Monitor,11521,, No, Frequency Range 1, 3 secs, 00:24:DD:00:C1:F9, Medium, 00:24:DD:00:C1:F9, , Super Sync OFF,44270.63194,9, , Master, ,,6524339, , , No,762,1,11
803, ,7779, M.12.1.12, Medium,4, ,392313,2254,, No,556,1,-39,447, , , VW - 900 MHZ,6129,, Yes, Frequency Range 1, 3 secs, 00:24:DD:00:C0:BD, Medium, 00:24:DD:00:CF:4B, , Super Sync OFF,44270.63194,10, , Master, ,,3255059, , , No,1023,2,9
804, ,7935, M.12.1.12, Medium,3, ,555866,2125,, No,556,1,-59,448, , , VW - 900 MHZ,73473,16, Yes, Frequency Range 1, 3 secs, 00:24:DD:00:BE:87, Medium, 00:24:DD:00:CF:4B, , Super Sync OFF,44270.63403,3, , Master, ,,2401971, , , No,1023,2,61
805, ,7920, M.12.11.1, Medium,5, ,445769,520,, No,368,1,-45,368, , , VW - 900 MHZ,33875,34246, No, Frequency Range 1, 3 secs, 00:24:DD:00:C0:81, Medium, 00:24:DD:00:C0:81, , Super Sync ON,44270.63403,9, , Master, ,2291,3914878, , , No,742,1,56
806, ,7901, M.3.1.20, Medium,1, ,315891,2042,, No,347,1,-80,347, , , Monitor,90433,1, Yes, Frequency Range 1, 3 secs, 00:24:DD:00:C8:A0, Medium, 00:24:DD:00:C8:A0, , Super Sync OFF,44270.63333,7, , Master, ,,4139156, , , No,758,1,50
807, ,0, M.12.1.12, Medium,4, ,318204,829,, No,520,2,-96,510, , , VW - 900 MHZ,280,1, No, Frequency Range 1, 3 secs, 00:24:DD:00:CD:F3, Medium, 00:24:DD:00:CB:D9, , Super Sync ON,44030.00694,15, , Master, ,122917,6261336, , , Yes,542,1,92
808, ,7783, M.12.1.11, Medium,5, ,348366,2579,, No,458,1,-67,458, , , VW - 900 MHZ,1087,, No, Frequency Range 1, 3 secs, 00:24:DD:00:CB:51, Medium, 00:24:DD:00:CB:51, , Super Sync OFF,44270.63194,15, , Master, ,,7904031, , , No,751,1,11
809, ,7792, M.12.1.12, Medium,3, ,393088,3904,, No,262,1,-61,262, , , VW - 900 MHZ,1988,5, No, Frequency Range 1, 3 secs, 00:24:DD:00:CB:6F, Medium, 00:24:DD:00:CB:6F, , Super Sync ON,44270.63264,3, , Master, ,3401,4993333, , , No,1023,1,14
810, ,7787, M.3.1.20, Medium,3, ,224652,530,, No,248,1,-66,248, , , Monitor,10882,, No, Frequency Range 1, 3 secs, 00:24:DD:00:C1:D3, Medium, 00:24:DD:00:C1:D3, , Super Sync OFF,44270.63194,15, , Master, ,,6700315, , , No,763,1,12
811, ,7793, M.3.1.20, Low,5, ,299696,3271,, No,514,2,-86,512, , , Monitor,11232,6, No, Frequency Range 1, 3 secs, 00:24:DD:00:CA:D2, Low, 00:24:DD:00:CB:2B, , Super Sync ON,44270.63264,9, , Master, ,516609,8213445, , , No,766,3,14
812, ,7784, M.3.1.20, Low,1, ,223824,1902,, No,524,2,-78,524, , , Monitor,11227,3, No, Frequency Range 1, 3 secs, 00:24:DD:00:CB:33, Low, 00:24:DD:00:CB:33, , Super Sync ON,44270.63194,0, , Master, ,43785,8162157, , , No,764,3,11
813, ,7789, M.12.1.6, Medium,6, ,281259,2644,, No,433,1,-65,433, , , VW - 900 MHZ,1236,, No, Frequency Range 1, 3 secs, 00:24:DD:00:CD:F4, Medium, 00:24:DD:00:CD:F4, , Super Sync OFF,44270.63264,14, , Master, ,,7907263, , , No,741,1,12
814, ,7781, M.12.1.11, Medium,4, ,354925,1760,, No,340,1,-68,340, , , VW - 900 MHZ,1095,2, No, Frequency Range 1, 3 secs, 00:24:DD:00:C8:A4, Medium, 00:24:DD:00:C8:A4, , Super Sync ON,44270.63194,9, , Master, ,1191,5697199, , , No,753,1,10
815, ,7782, M.12.1.11, Medium,1, ,350873,1253,, No,60,1,-72,60, , , VW - 900 MHZ,1167,, No, Frequency Range 1, 3 secs, 00:24:DD:00:CB:13, Medium, 00:24:DD:00:CB:13, , Super Sync OFF,44270.63194,3, , Master, ,,6351770, , , No,741,1,10
816, ,7887, M.12.11.1, Medium,1, ,433113,1078,, No,267,1,-51,267, , , VW - 900 MHZ,11945,12813, No, Frequency Range 1, 3 secs, 00:24:DD:00:BD:9D, Medium, 00:24:DD:00:BD:9D, , Super Sync ON,44270.63333,2, , Master, ,200148,6002589, , , No,743,1,45
817, ,7789, M.12.1.12, Low,6, ,311071,1997,, No,218,2,-63,150, , , VW - 900 MHZ,12541,, No, Frequency Range 1, 3 secs, 00:24:DD:00:CA:1F, Medium, 00:24:DD:01:15:55, , Super Sync OFF,44270.63264,0, , Master, ,,7876578, , , No,743,1,13
818, ,7784, M.3.1.20, Medium,6, ,314542,979,, No,272,1,-84,272, , , Monitor,12297,37, No, Frequency Range 1, 3 secs, 00:24:DD:00:BF:65, Medium, 00:24:DD:00:BF:65, , Super Sync OFF,44270.63194,12, , Master, ,,6341100, , , No,766,2,11
819, ,7789, M.12.1.10, Custom Powerlevel,1, 041DB2,223561,83,, No,6,1,-49,6, , , VW - 900 MHZ,1010,, No, Frequency Range 1, 3 secs, 00:24:DD:00:C2:6E, High, 00:24:DD:00:C2:6E, , Super Sync ON,44270.63264,6, , Master, ,4514,11926195, , , No,737,2,13
820, ,7784, M.12.1.11, Medium,3, ,357298,76,, No,415,1,-62,393, , , VW - 900 MHZ,4061,, No, Frequency Range 1, 3 secs, 00:24:DD:00:CA:E6, Medium, 00:24:DD:00:CA:E4, , Super Sync OFF,44270.63194,3, , Master, ,,6642444, , , No,745,1,11
821, ,7792, M.12.1.12, Medium,4, ,392250,3969,, No,263,1,-51,263, , , VW - 900 MHZ,6887,1, No, Frequency Range 1, 3 secs, 00:24:DD:00:CB:6C, Medium, 00:24:DD:00:CB:6C, , Super Sync ON,44270.63264,1, , Master, ,5095,4823544, , , No,1023,2,14
822, ,7783, M.12.11.1, Medium,2, ,432856,719,, No,19,1,-32,19, , , VW - 900 MHZ,4004,3522, No, Frequency Range 1, 3 secs, 00:24:DD:00:CB:5C, Medium, 00:24:DD:00:CB:5C, , Super Sync OFF,44270.63194,3, , Master, ,,6499280, , , No,748,1,11
823, ,7786, M.12.1.6, Low,1, 926 R2,281002,397,, No,359,1,-59,359, , , VW - 900 MHZ,1791,, No, Frequency Range 1, 3 secs, 00:24:DD:00:C5:2C, High, 00:24:DD:00:C5:2C, , Super Sync ON,44270.63194,11, , Master, ,,11280907, , , No,737,2,12
